rating,text,name,sentiment,clean_text,cluster
5,Upgraded; easy to use; thinner; very happy with it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,upgraded easy use thinner happy,3
5,Can carry a ton a of books around with ease and read any where,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,carry ton books around ease read,3
5,"Kindle fire is great! I already have one myself, so am happy to be giving one as a gift!","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,kindle fire great already one happy giving one gift,3
5,"I have this model Kindle and purchased another for a gift.He is not very savy but Kindle makes it sooo easy, he is happy.Such an easy tablet!","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,model kindle purchased another gifthe savy kindle makes sooo easy happysuch easy tablet,3
4,We got this mostly to read books and play some games it's a cheap tablet so no problem if it gets broken don't buy the extended warranty not worthy.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,got mostly read books play games cheap tablet problem gets broken dont buy extended warranty worthy,3
5,Any Kindle product I have purchased is easy to use,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,kindle product purchased easy use,3
4,It is good to have this as a backup. Lags performance eventually. Not worth for the money.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,good backup lags performance eventually worth money,3
5,Great device. Travels well. Easy to navigate. Would recommend.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great device travels well easy navigate would recommend,3
5,So much better than the original one I had. I would definitely buy another one.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,much better original one would definitely buy another one,3
5,We bought the fire for my 85 yr old aunt. She loves it!! Easy to use,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought fire 85 yr old aunt loves easy use,3
5,fits easily into my purse or bag. small compact!!!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,fits easily purse bag small compact,3
5,I love my Fire reader! The best feature is being able to change the screen to black with white letters. This is much easier on my sensitive eyes.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,love fire reader best feature able change screen black white letters much easier sensitive eyes,3
5,"I use mine for email, Facebook ,games and to go on line. I also have down loaded books. I use it to take photos. It is small and be taken easily. I would recommend it to anyone .","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,use mine email facebook games go line also loaded books use take photos small taken easily would recommend anyone,3
5,Paired this with a Bluetooth keyboard and now I have a very mini laptop. I also have a first generation kindle and even that one still works perfectly (my daughter uses it),"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,paired bluetooth keyboard mini laptop also first generation kindle even one still works perfectly daughter uses,3
5,Works great and nice links to Amazon if you have a prime account.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,works great nice links amazon prime account,3
5,I bought two of these for my 82 year old mother and 88 year old aunt - they love them! Easy to use! Great gift. Can't wait to buy one for me!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought two 82 year old mother 88 year old aunt love easy use great gift cant wait buy one,3
5,I bought this one for a family member because I loved mine so much! She was very pleased.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought one family member loved mine much pleased,3
5,This is a newer version of the Fire I had previously and I love it. I like the camera. This version is lighter than the other. It is taking me a while to learn the differences but most of them are improvements.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,newer version fire previously love like camera version lighter taking learn differences improvements,3
5,Bought this tablet for 7 and 2 year old and they are very easy to use. Very durable as they have been dropped a numerous amount of times. No scratches or anything and has many apps.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought tablet 7 2 year old easy use durable dropped numerous amount times scratches anything many apps,3
5,I am extremely satisfied with this e-reader. It makes for ease on the eyes and fits comfortably in my hands.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,extremely satisfied ereader makes ease eyes fits comfortably hands,3
5,This is a low cost item that provides huge returns for the money spent. It is a great little tablet.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,low cost item provides huge returns money spent great little tablet,3
4,This little sorcerer's box displays magical pictures and bright pretty colors.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,little sorcerers box displays magical pictures bright pretty colors,3
4,This tablet is good for kids but the battery life is not very long.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet good kids battery life long,3
5,best kindle so far.much slimmer profile. Battery last much longer and it doesn't seem to have the charging issues my other 3 had,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,best kindle farmuch slimmer profile battery last much longer doesnt seem charging issues 3,3
5,My 8 year old loves the tablet. It is easy for her to navigate. She has been downloading apps with ease. Which are age appropriate. She loves the magenta color. Best of all was the price. Very affordable.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,8 year old loves tablet easy navigate downloading apps ease age appropriate loves magenta color best price affordable,3
4,"I love everything about it, except the glare. Great product though, easy to use, great movie quality as well. I just wish I could read it on the beach.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,love everything except glare great product though easy use great movie quality well wish could read beach,3
5,This tablet is great for games and music. My son enjoys playing games and music on this device.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet great games music son enjoys playing games music device,3
5,Great tablet. Perfect for my 8 year old son!!!!!!!!!!!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great tablet perfect 8 year old son,3
5,This tablet is perfect for my needs which are mostly online books.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet perfect needs mostly online books,3
4,This was a nice upgrade from my first kindle fire but the volume is just not high enough !! I had to buy a wireless speaker for it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,nice upgrade first kindle fire volume high enough buy wireless speaker,3
4,got this as a gift for my boyfriend he loves that it is very convenient and easy to use.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,got gift boyfriend loves convenient easy use,3
